
SetupTitle, I/V Sweep
PrimitiveTest, I/V Sweep
DataValue, 1.2, -2.5539000000000004E-10, 4.6111000000000006E-06, 4.6111000000000006E-06, 2.5539000000000004E-10
DataValue, 1.4000000000000001, -2.6225E-10, 5.6696000000000007E-06, 5.6696000000000007E-06, 2.6225E-10
DataValue, 1.6, -2.7027000000000004E-10, 6.9339000000000006E-06, 6.9339000000000006E-06, 2.7027000000000004E-10
DataValue, 1.8, -2.7596E-10, 8.1128000000000013E-06, 8.1128000000000013E-06, 2.7596E-10
DataValue, 2, -2.8442000000000004E-10, 9.4292000000000011E-06, 9.4292000000000011E-06, 2.8442000000000004E-10
DataValue, 2.2, -2.9254E-10, 1.06752E-05, 1.06752E-05, 2.9254E-10
DataValue, 2.4, -3.0006000000000005E-10, 1.1924E-05, 1.1924E-05, 3.0006000000000005E-10
DataValue, 2.6, -3.1079E-10, 1.3378E-05, 1.3378E-05, 3.1079E-10
DataValue, 2.8000000000000003, -3.1584E-10, 1.4614000000000001E-05, 1.4614000000000001E-05, 3.1584E-10
DataValue, 3, -3.2629E-10, 1.5892E-05, 1.5892E-05, 3.2629E-10
DataValue, 3.2, -3.3635000000000003E-10, 1.7164E-05, 1.7164E-05, 3.3635000000000003E-10
DataValue, 3.4, -3.4391E-10, 1.8548E-05, 1.8548E-05, 3.4391E-10
DataValue, 3.6, -3.5371E-10, 1.9886000000000002E-05, 1.9886000000000002E-05, 3.5371E-10
DataValue, 3.8000000000000003, -3.6205E-10, 2.112E-05, 2.112E-05, 3.6205E-10
DataValue, 4, -3.7202E-10, 2.2436E-05, 2.2436E-05, 3.7202E-10
DataValue, 4.2, -3.8105000000000004E-10, 2.364E-05, 2.364E-05, 3.8105000000000004E-10
DataValue, 4.4, -3.9193E-10, 2.4916E-05, 2.4916E-05, 3.9193E-10
DataValue, 4.6000000000000005, -4.0108E-10, 2.6088E-05, 2.6088E-05, 4.0108E-10
DataValue, 4.8, -4.1169000000000005E-10, 2.7214E-05, 2.7214E-05, 4.1169000000000005E-10
DataValue, 5, -4.2197000000000004E-10, 2.8228E-05, 2.8228E-05, 4.2197000000000004E-10
DataValue, 0, -2.0632000000000002E-10, 2.0297000000000002E-10, 2.0297000000000002E-10, 2.0632000000000002E-10
DataValue, 0.2, -2.1073E-10, 4.6984E-07, 4.6984E-07, 2.1073E-10
DataValue, 0.4, -2.1711000000000001E-10, 1.0601E-06, 1.0601E-06, 2.1711000000000001E-10
DataValue, 0.6, -2.2384000000000003E-10, 1.8271000000000003E-06, 1.8271000000000003E-06, 2.2384000000000003E-10
DataValue, 0.8, -2.3117000000000001E-10, 2.6709E-06, 2.6709E-06, 2.3117000000000001E-10
DataValue, 1, -2.3690000000000003E-10, 3.6398000000000003E-06, 3.6398000000000003E-06, 2.3690000000000003E-10
DataValue, 1.2, -2.4394000000000004E-10, 4.6782E-06, 4.6782E-06, 2.4394000000000004E-10
DataValue, 1.4000000000000001, -2.5112E-10, 5.8133000000000007E-06, 5.8133000000000007E-06, 2.5112E-10
DataValue, 1.6, -2.5791000000000004E-10, 6.9540000000000007E-06, 6.9540000000000007E-06, 2.5791000000000004E-10
DataValue, 1.8, -2.6531000000000004E-10, 8.1702E-06, 8.1702E-06, 2.6531000000000004E-10
DataValue, 2, -2.7298E-10, 9.3520000000000013E-06, 9.3520000000000013E-06, 2.7298E-10
DataValue, 2.2, -2.7989E-10, 1.0693400000000002E-05, 1.0693400000000002E-05, 2.7989E-10
DataValue, 2.4, -2.8766E-10, 1.1846E-05, 1.1846E-05, 2.8766E-10
DataValue, 2.6, -2.9931E-10, 1.3346E-05, 1.3346E-05, 2.9931E-10
DataValue, 2.8000000000000003, -3.0589E-10, 1.4628000000000001E-05, 1.4628000000000001E-05, 3.0589E-10
DataValue, 3, -3.147E-10, 1.6004E-05, 1.6004E-05, 3.147E-10
DataValue, 3.2, -3.2287000000000004E-10, 1.74E-05, 1.74E-05, 3.2287000000000004E-10
DataValue, 3.4, -3.3167E-10, 1.866E-05, 1.866E-05, 3.3167E-10
DataValue, 3.6, -3.4175000000000003E-10, 2.0036E-05, 2.0036E-05, 3.4175000000000003E-10
DataValue, 3.8000000000000003, -3.4985000000000004E-10, 2.1524E-05, 2.1524E-05, 3.4985000000000004E-10
DataValue, 4, -3.5829E-10, 2.2858E-05, 2.2858E-05, 3.5829E-10
DataValue, 4.2, -3.6876000000000003E-10, 2.4156E-05, 2.4156E-05, 3.6876000000000003E-10
DataValue, 4.4, -3.7891000000000004E-10, 2.5472E-05, 2.5472E-05, 3.7891000000000004E-10
DataValue, 4.6000000000000005, -3.8835E-10, 2.6754E-05, 2.6754E-05, 3.8835E-10
DataValue, 4.8, -3.9628000000000005E-10, 2.8080000000000002E-05, 2.8080000000000002E-05, 3.9628000000000005E-10
DataValue, 5, -4.0676000000000005E-10, 2.9038000000000002E-05, 2.9038000000000002E-05, 4.0676000000000005E-10
DataValue, 0, -1.9737E-10, 1.6487000000000002E-10, 1.6487000000000002E-10, 1.9737E-10
DataValue, 0.2, -2.0071000000000002E-10, 3.2372E-07, 3.2372E-07, 2.0071000000000002E-10
DataValue, 0.4, -2.0733000000000002E-10, 8.0338E-07, 8.0338E-07, 2.0733000000000002E-10
DataValue, 0.6, -2.1421000000000003E-10, 1.5168000000000002E-06, 1.5168000000000002E-06, 2.1421000000000003E-10
DataValue, 0.8, -2.1971E-10, 2.3154000000000003E-06, 2.3154000000000003E-06, 2.1971E-10
DataValue, 1, -2.2696E-10, 3.3923000000000005E-06, 3.3923000000000005E-06, 2.2696E-10
DataValue, 1.2, -2.3375E-10, 4.256E-06, 4.256E-06, 2.3375E-10
DataValue, 1.4000000000000001, -2.4025E-10, 5.4812E-06, 5.4812E-06, 2.4025E-10
DataValue, 1.6, -2.4686E-10, 6.5593000000000009E-06, 6.5593000000000009E-06, 2.4686E-10
DataValue, 1.8, -2.5441E-10, 7.778100000000001E-06, 7.778100000000001E-06, 2.5441E-10
DataValue, 2, -2.62E-10, 9.1607E-06, 9.1607E-06, 2.62E-10
DataValue, 2.2, -2.6917E-10, 1.0485500000000002E-05, 1.0485500000000002E-05, 2.6917E-10
DataValue, 2.4, -2.7677E-10, 1.1674E-05, 1.1674E-05, 2.7677E-10
DataValue, 2.6, -2.8536000000000004E-10, 1.304E-05, 1.304E-05, 2.8536000000000004E-10
DataValue, 2.8000000000000003, -2.9390000000000004E-10, 1.447E-05, 1.447E-05, 2.9390000000000004E-10
DataValue, 3, -3.0192000000000003E-10, 1.5892E-05, 1.5892E-05, 3.0192000000000003E-10
DataValue, 3.2, -3.0916000000000005E-10, 1.7268E-05, 1.7268E-05, 3.0916000000000005E-10
DataValue, 3.4, -3.1903000000000003E-10, 1.8726E-05, 1.8726E-05, 3.1903000000000003E-10
DataValue, 3.6, -3.2825000000000003E-10, 2.0162E-05, 2.0162E-05, 3.2825000000000003E-10
DataValue, 3.8000000000000003, -3.3652000000000004E-10, 2.1602E-05, 2.1602E-05, 3.3652000000000004E-10
DataValue, 4, -3.4575E-10, 2.2976E-05, 2.2976E-05, 3.4575E-10
DataValue, 4.2, -3.5533E-10, 2.4406E-05, 2.4406E-05, 3.5533E-10
DataValue, 4.4, -3.6385000000000004E-10, 2.5754E-05, 2.5754E-05, 3.6385000000000004E-10
DataValue, 4.6000000000000005, -3.7417E-10, 2.7038E-05, 2.7038E-05, 3.7417E-10
DataValue, 4.8, -3.8517E-10, 2.8436E-05, 2.8436E-05, 3.8517E-10
DataValue, 5, -3.9404E-10, 2.9842E-05, 2.9842E-05, 3.9404E-10
DataValue, 0, -1.8740000000000002E-10, 1.5896E-10, 1.5896E-10, 1.8740000000000002E-10
DataValue, 0.2, -1.9274000000000002E-10, 3.4652E-07, 3.4652E-07, 1.9274000000000002E-10
DataValue, 0.4, -1.983E-10, 7.8073999999999994E-07, 7.8073999999999994E-07, 1.983E-10
DataValue, 0.6, -2.0502E-10, 1.4960000000000002E-06, 1.4960000000000002E-06, 2.0502E-10
DataValue, 0.8, -2.1136E-10, 2.3288E-06, 2.3288E-06, 2.1136E-10
DataValue, 1, -2.1800000000000002E-10, 3.3100000000000005E-06, 3.3100000000000005E-06, 2.1800000000000002E-10
DataValue, 1.2, -2.2482E-10, 4.3372000000000006E-06, 4.3372000000000006E-06, 2.2482E-10
DataValue, 1.4000000000000001, -2.3152000000000002E-10, 5.4369E-06, 5.4369E-06, 2.3152000000000002E-10
DataValue, 1.6, -2.3961E-10, 6.6181000000000011E-06, 6.6181000000000011E-06, 2.3961E-10
DataValue, 1.8, -2.4553000000000003E-10, 7.8211E-06, 7.8211E-06, 2.4553000000000003E-10
DataValue, 2, -2.5217E-10, 9.1662E-06, 9.1662E-06, 2.5217E-10
DataValue, 2.2, -2.5979000000000004E-10, 1.0504200000000002E-05, 1.0504200000000002E-05, 2.5979000000000004E-10
DataValue, 2.4, -2.6597E-10, 1.1842000000000001E-05, 1.1842000000000001E-05, 2.6597E-10
DataValue, 2.6, -2.753E-10, 1.3236E-05, 1.3236E-05, 2.753E-10
DataValue, 2.8000000000000003, -2.8380000000000004E-10, 1.4696000000000001E-05, 1.4696000000000001E-05, 2.8380000000000004E-10
DataValue, 3, -2.9139E-10, 1.6156E-05, 1.6156E-05, 2.9139E-10
DataValue, 3.2, -3.0005E-10, 1.7634E-05, 1.7634E-05, 3.0005E-10
DataValue, 3.4, -3.0906E-10, 1.916E-05, 1.916E-05, 3.0906E-10
DataValue, 3.6, -3.1761E-10, 2.074E-05, 2.074E-05, 3.1761E-10
DataValue, 3.8000000000000003, -3.2514000000000003E-10, 2.2104E-05, 2.2104E-05, 3.2514000000000003E-10
DataValue, 4, -3.3548E-10, 2.3686E-05, 2.3686E-05, 3.3548E-10
DataValue, 4.2, -3.4592000000000003E-10, 2.5136E-05, 2.5136E-05, 3.4592000000000003E-10
DataValue, 4.4, -3.5298E-10, 2.6514E-05, 2.6514E-05, 3.5298E-10
DataValue, 4.6000000000000005, -3.6401E-10, 2.7838E-05, 2.7838E-05, 3.6401E-10
DataValue, 4.8, -3.7525E-10, 2.9132E-05, 2.9132E-05, 3.7525E-10
DataValue, 5, -3.8294E-10, 3.0626E-05, 3.0626E-05, 3.8294E-10
DataValue, 0, -1.7751000000000002E-10, 1.4277000000000002E-10, 1.4277000000000002E-10, 1.7751000000000002E-10
DataValue, 0.2, -1.833E-10, 2.4276E-07, 2.4276E-07, 1.833E-10
DataValue, 0.4, -1.8881000000000002E-10, 6.1128E-07, 6.1128E-07, 1.8881000000000002E-10
DataValue, 0.6, -1.9461000000000001E-10, 1.1149000000000001E-06, 1.1149000000000001E-06, 1.9461000000000001E-10
DataValue, 0.8, -2.0105000000000002E-10, 1.8273000000000003E-06, 1.8273000000000003E-06, 2.0105000000000002E-10
DataValue, 1, -2.07E-10, 2.6414000000000002E-06, 2.6414000000000002E-06, 2.07E-10
DataValue, 1.2, -2.1431E-10, 3.588E-06, 3.588E-06, 2.1431E-10
DataValue, 1.4000000000000001, -2.2061000000000003E-10, 4.6096000000000007E-06, 4.6096000000000007E-06, 2.2061000000000003E-10
DataValue, 1.6, -2.2760000000000002E-10, 5.7905000000000007E-06, 5.7905000000000007E-06, 2.2760000000000002E-10
DataValue, 1.8, -2.3416E-10, 7.0007000000000006E-06, 7.0007000000000006E-06, 2.3416E-10
DataValue, 2, -2.4148000000000003E-10, 8.3079E-06, 8.3079E-06, 2.4148000000000003E-10
DataValue, 2.2, -2.4875E-10, 9.7502E-06, 9.7502E-06, 2.4875E-10
DataValue, 2.4, -2.5622E-10, 1.1075700000000001E-05, 1.1075700000000001E-05, 2.5622E-10
DataValue, 2.6, -2.6252000000000004E-10, 1.232E-05, 1.232E-05, 2.6252000000000004E-10
DataValue, 2.8000000000000003, -2.7297000000000004E-10, 1.3794E-05, 1.3794E-05, 2.7297000000000004E-10
DataValue, 3, -2.8142000000000005E-10, 1.5562E-05, 1.5562E-05, 2.8142000000000005E-10
DataValue, 3.2, -2.8925E-10, 1.7036E-05, 1.7036E-05, 2.8925E-10
DataValue, 3.4, -2.9724E-10, 1.855E-05, 1.855E-05, 2.9724E-10
DataValue, 3.6, -3.0645E-10, 2.0294E-05, 2.0294E-05, 3.0645E-10
DataValue, 3.8000000000000003, -3.1484E-10, 2.1996E-05, 2.1996E-05, 3.1484E-10
DataValue, 4, -3.2266E-10, 2.3398000000000002E-05, 2.3398000000000002E-05, 3.2266E-10
DataValue, 4.2, -3.3191000000000005E-10, 2.5014E-05, 2.5014E-05, 3.3191000000000005E-10
DataValue, 4.4, -3.4349E-10, 2.6432E-05, 2.6432E-05, 3.4349E-10
DataValue, 4.6000000000000005, -3.4874000000000003E-10, 2.7644E-05, 2.7644E-05, 3.4874000000000003E-10
DataValue, 4.8, -3.5971000000000004E-10, 2.9334E-05, 2.9334E-05, 3.5971000000000004E-10
DataValue, 5, -3.7157000000000004E-10, 3.0962E-05, 3.0962E-05, 3.7157000000000004E-10
DataValue, 0, -1.6811E-10, 1.3857000000000002E-10, 1.3857000000000002E-10, 1.6811E-10
DataValue, 0.2, -1.7374E-10, 2.7726E-07, 2.7726E-07, 1.7374E-10
DataValue, 0.4, -1.7929E-10, 6.7862E-07, 6.7862E-07, 1.7929E-10
DataValue, 0.6, -1.8487E-10, 1.2827000000000002E-06, 1.2827000000000002E-06, 1.8487E-10
DataValue, 0.8, -1.9151000000000002E-10, 1.9923000000000004E-06, 1.9923000000000004E-06, 1.9151000000000002E-10
DataValue, 1, -1.9756000000000001E-10, 2.9156E-06, 2.9156E-06, 1.9756000000000001E-10
DataValue, 1.2, -2.0390000000000001E-10, 3.9344000000000008E-06, 3.9344000000000008E-06, 2.0390000000000001E-10
DataValue, 1.4000000000000001, -2.1087000000000002E-10, 5.098E-06, 5.098E-06, 2.1087000000000002E-10
DataValue, 1.6, -2.1785000000000003E-10, 6.2924000000000009E-06, 6.2924000000000009E-06, 2.1785000000000003E-10
DataValue, 1.8, -2.2390000000000002E-10, 7.5156000000000005E-06, 7.5156000000000005E-06, 2.2390000000000002E-10
DataValue, 2, -2.3126E-10, 8.8518E-06, 8.8518E-06, 2.3126E-10
DataValue, 2.2, -2.3841E-10, 1.02076E-05, 1.02076E-05, 2.3841E-10
DataValue, 2.4, -2.4314E-10, 1.1612E-05, 1.1612E-05, 2.4314E-10
DataValue, 2.6, -2.5424000000000004E-10, 1.3136000000000001E-05, 1.3136000000000001E-05, 2.5424000000000004E-10
DataValue, 2.8000000000000003, -2.6141000000000003E-10, 1.4708E-05, 1.4708E-05, 2.6141000000000003E-10
DataValue, 3, -2.6908E-10, 1.6188E-05, 1.6188E-05, 2.6908E-10
DataValue, 3.2, -2.7664000000000004E-10, 1.7806000000000002E-05, 1.7806000000000002E-05, 2.7664000000000004E-10
DataValue, 3.4, -2.8492000000000004E-10, 1.9282E-05, 1.9282E-05, 2.8492000000000004E-10
DataValue, 3.6, -2.9290000000000004E-10, 2.0904000000000002E-05, 2.0904000000000002E-05, 2.9290000000000004E-10
DataValue, 3.8000000000000003, -3.0202E-10, 2.2488000000000002E-05, 2.2488000000000002E-05, 3.0202E-10
DataValue, 4, -3.1059E-10, 2.4092000000000002E-05, 2.4092000000000002E-05, 3.1059E-10
DataValue, 4.2, -3.1995E-10, 2.5692E-05, 2.5692E-05, 3.1995E-10
DataValue, 4.4, -3.2714E-10, 2.7266E-05, 2.7266E-05, 3.2714E-10
DataValue, 4.6000000000000005, -3.3828000000000005E-10, 2.8828000000000002E-05, 2.8828000000000002E-05, 3.3828000000000005E-10
DataValue, 4.8, -3.4731E-10, 3.0304E-05, 3.0304E-05, 3.4731E-10
DataValue, 5, -3.5593000000000003E-10, 3.189E-05, 3.189E-05, 3.5593000000000003E-10
DataValue, 0, -1.5877E-10, 1.3267000000000002E-10, 1.3267000000000002E-10, 1.5877E-10
DataValue, 0.2, -1.6414000000000001E-10, 2.6326E-07, 2.6326E-07, 1.6414000000000001E-10
DataValue, 0.4, -1.699E-10, 6.706E-07, 6.706E-07, 1.699E-10
DataValue, 0.6, -1.7519000000000002E-10, 1.3037000000000001E-06, 1.3037000000000001E-06, 1.7519000000000002E-10
DataValue, 0.8, -1.8158E-10, 2.0387E-06, 2.0387E-06, 1.8158E-10
DataValue, 1, -1.8802000000000001E-10, 2.9443000000000003E-06, 2.9443000000000003E-06, 1.8802000000000001E-10
DataValue, 1.2, -1.9409000000000003E-10, 3.9412000000000005E-06, 3.9412000000000005E-06, 1.9409000000000003E-10
DataValue, 1.4000000000000001, -2.0061000000000002E-10, 5.0718E-06, 5.0718E-06, 2.0061000000000002E-10
DataValue, 1.6, -2.0595000000000002E-10, 6.2527E-06, 6.2527E-06, 2.0595000000000002E-10
DataValue, 1.8, -2.1354000000000002E-10, 7.4845000000000009E-06, 7.4845000000000009E-06, 2.1354000000000002E-10
DataValue, 2, -2.2044000000000002E-10, 8.9768E-06, 8.9768E-06, 2.2044000000000002E-10
DataValue, 2.2, -2.2810000000000002E-10, 1.0424600000000002E-05, 1.0424600000000002E-05, 2.2810000000000002E-10
DataValue, 2.4, -2.3354E-10, 1.2112E-05, 1.2112E-05, 2.3354E-10
DataValue, 2.6, -2.4293E-10, 1.3444E-05, 1.3444E-05, 2.4293E-10
DataValue, 2.8000000000000003, -2.5013000000000005E-10, 1.5110000000000001E-05, 1.5110000000000001E-05, 2.5013000000000005E-10
DataValue, 3, -2.5786000000000003E-10, 1.6734E-05, 1.6734E-05, 2.5786000000000003E-10
DataValue, 3.2, -2.6559E-10, 1.8262000000000002E-05, 1.8262000000000002E-05, 2.6559E-10
DataValue, 3.4, -2.7396E-10, 1.985E-05, 1.985E-05, 2.7396E-10
DataValue, 3.6, -2.8179E-10, 2.1510000000000002E-05, 2.1510000000000002E-05, 2.8179E-10
DataValue, 3.8000000000000003, -2.901E-10, 2.3194000000000002E-05, 2.3194000000000002E-05, 2.901E-10
DataValue, 4, -2.9874000000000005E-10, 2.4742E-05, 2.4742E-05, 2.9874000000000005E-10
DataValue, 4.2, -3.0824E-10, 2.6328E-05, 2.6328E-05, 3.0824E-10
DataValue, 4.4, -3.1726000000000005E-10, 2.7836000000000003E-05, 2.7836000000000003E-05, 3.1726000000000005E-10
DataValue, 4.6000000000000005, -3.2539E-10, 2.9334E-05, 2.9334E-05, 3.2539E-10
DataValue, 4.8, -3.3456000000000003E-10, 3.0624000000000004E-05, 3.0624000000000004E-05, 3.3456000000000003E-10
DataValue, 5, -3.4422000000000003E-10, 3.2528000000000004E-05, 3.2528000000000004E-05, 3.4422000000000003E-10
DataValue, 0, -1.4947E-10, 1.4194E-10, 1.4194E-10, 1.4947E-10
DataValue, 0.2, -1.5449E-10, 3.0924E-07, 3.0924E-07, 1.5449E-10
DataValue, 0.4, -1.5992E-10, 7.6156E-07, 7.6156E-07, 1.5992E-10
DataValue, 0.6, -1.6598E-10, 1.4235000000000002E-06, 1.4235000000000002E-06, 1.6598E-10
DataValue, 0.8, -1.7222E-10, 2.1754000000000004E-06, 2.1754000000000004E-06, 1.7222E-10
DataValue, 1, -1.7842000000000002E-10, 3.0790000000000005E-06, 3.0790000000000005E-06, 1.7842000000000002E-10
DataValue, 1.2, -1.844E-10, 4.1953E-06, 4.1953E-06, 1.844E-10
DataValue, 1.4000000000000001, -1.9101000000000002E-10, 5.3576E-06, 5.3576E-06, 1.9101000000000002E-10
DataValue, 1.6, -1.9773000000000002E-10, 6.5382E-06, 6.5382E-06, 1.9773000000000002E-10
DataValue, 1.8, -2.0448000000000003E-10, 7.8957000000000013E-06, 7.8957000000000013E-06, 2.0448000000000003E-10
DataValue, 2, -2.1042E-10, 9.239100000000001E-06, 9.239100000000001E-06, 2.1042E-10
DataValue, 2.2, -2.1684000000000002E-10, 1.0605800000000001E-05, 1.0605800000000001E-05, 2.1684000000000002E-10
DataValue, 2.4, -2.2338E-10, 1.2064E-05, 1.2064E-05, 2.2338E-10
DataValue, 2.6, -2.3255000000000001E-10, 1.3742E-05, 1.3742E-05, 2.3255000000000001E-10
DataValue, 2.8000000000000003, -2.3981E-10, 1.5302E-05, 1.5302E-05, 2.3981E-10
DataValue, 3, -2.4725E-10, 1.698E-05, 1.698E-05, 2.4725E-10
DataValue, 3.2, -2.5496E-10, 1.8584E-05, 1.8584E-05, 2.5496E-10
DataValue, 3.4, -2.6273000000000003E-10, 2.0224E-05, 2.0224E-05, 2.6273000000000003E-10
DataValue, 3.6, -2.7082E-10, 2.1930000000000002E-05, 2.1930000000000002E-05, 2.7082E-10
DataValue, 3.8000000000000003, -2.7927E-10, 2.3670000000000002E-05, 2.3670000000000002E-05, 2.7927E-10
DataValue, 4, -2.8795E-10, 2.533E-05, 2.533E-05, 2.8795E-10
DataValue, 4.2, -2.9674E-10, 2.6974E-05, 2.6974E-05, 2.9674E-10
DataValue, 4.4, -3.0416E-10, 2.8512E-05, 2.8512E-05, 3.0416E-10
DataValue, 4.6000000000000005, -3.1352E-10, 3.0206000000000002E-05, 3.0206000000000002E-05, 3.1352E-10
DataValue, 4.8, -3.2269E-10, 3.1504E-05, 3.1504E-05, 3.2269E-10
DataValue, 5, -3.3104000000000003E-10, 3.3074E-05, 3.3074E-05, 3.3104000000000003E-10
