
SetupTitle, I/V Sweep
PrimitiveTest, I/V Sweep
DataValue, -5.2, -2.5245000000000004E-10, 2.5126E-05, 2.5126E-05, 2.5245000000000004E-10
DataValue, -5, -2.4113E-10, 2.5790000000000002E-05, 2.5790000000000002E-05, 2.4113E-10
DataValue, -4.8, -2.3045000000000002E-10, 2.6238000000000002E-05, 2.6238000000000002E-05, 2.3045000000000002E-10
DataValue, -4.6000000000000005, -2.2126000000000002E-10, 2.6702E-05, 2.6702E-05, 2.2126000000000002E-10
DataValue, -4.4, -2.1102E-10, 2.7396E-05, 2.7396E-05, 2.1102E-10
DataValue, -4.2, -2.0216E-10, 2.8028E-05, 2.8028E-05, 2.0216E-10
DataValue, -4, -1.9306E-10, 2.849E-05, 2.849E-05, 1.9306E-10
DataValue, -14, -1.0495E-09, 1.7487E-09, 1.7487E-09, 1.0495E-09
DataValue, -13.8, -1.0215E-09, 3.4611E-09, 3.4611E-09, 1.0215E-09
DataValue, -13.6, -9.9742E-10, 6.9608E-09, 6.9608E-09, 9.9742E-10
DataValue, -13.4, -9.7579E-10, 1.3256799999999998E-08, 1.3256799999999998E-08, 9.7579E-10
DataValue, -13.200000000000001, -9.4527E-10, 2.5113599999999997E-08, 2.5113599999999997E-08, 9.4527E-10
DataValue, -13, -9.2199E-10, 4.4587399999999996E-08, 4.4587399999999996E-08, 9.2199E-10
DataValue, -12.8, -8.985300000000001E-10, 7.4975199999999992E-08, 7.4975199999999992E-08, 8.985300000000001E-10
DataValue, -12.6, -8.7523000000000009E-10, 1.2032E-07, 1.2032E-07, 8.7523000000000009E-10
DataValue, -12.4, -8.5204000000000009E-10, 1.8452E-07, 1.8452E-07, 8.5204000000000009E-10
DataValue, -12.200000000000001, -8.2987E-10, 2.7288E-07, 2.7288E-07, 8.2987E-10
DataValue, -12, -8.0834E-10, 3.9078E-07, 3.9078E-07, 8.0834E-10
DataValue, -11.8, -7.8602E-10, 5.4403999999999994E-07, 5.4403999999999994E-07, 7.8602E-10
DataValue, -11.6, -7.6358000000000007E-10, 7.3942E-07, 7.3942E-07, 7.6358000000000007E-10
DataValue, -11.4, -7.4280000000000006E-10, 9.7962E-07, 9.7962E-07, 7.4280000000000006E-10
DataValue, -11.200000000000001, -7.0369000000000008E-10, 1.2537000000000002E-06, 1.2537000000000002E-06, 7.0369000000000008E-10
DataValue, -11, -7.0123000000000007E-10, 1.6119000000000002E-06, 1.6119000000000002E-06, 7.0123000000000007E-10
DataValue, -10.8, -6.8109000000000007E-10, 2.0254E-06, 2.0254E-06, 6.8109000000000007E-10
DataValue, -10.6, -6.6112000000000009E-10, 2.5075E-06, 2.5075E-06, 6.6112000000000009E-10
DataValue, -10.4, -6.412E-10, 3.0622000000000005E-06, 3.0622000000000005E-06, 6.412E-10
DataValue, -10.200000000000001, -6.2206E-10, 3.6825000000000003E-06, 3.6825000000000003E-06, 6.2206E-10
DataValue, -10, -6.0397E-10, 4.3741E-06, 4.3741E-06, 6.0397E-10
DataValue, -9.8, -5.8526E-10, 5.1324E-06, 5.1324E-06, 5.8526E-10
DataValue, -9.6, -5.6688E-10, 5.9591E-06, 5.9591E-06, 5.6688E-10
DataValue, -9.4, -5.4873E-10, 6.8420000000000007E-06, 6.8420000000000007E-06, 5.4873E-10
DataValue, -9.2000000000000011, -5.3259E-10, 7.7792E-06, 7.7792E-06, 5.3259E-10
DataValue, -9, -5.1556E-10, 8.7574E-06, 8.7574E-06, 5.1556E-10
DataValue, -8.8, -4.9943E-10, 9.7702000000000018E-06, 9.7702000000000018E-06, 4.9943E-10
DataValue, -8.6, -4.8281E-10, 1.0804000000000002E-05, 1.0804000000000002E-05, 4.8281E-10
DataValue, -8.4, -4.663E-10, 1.1846E-05, 1.1846E-05, 4.663E-10
DataValue, -8.2, -4.5232000000000005E-10, 1.2914E-05, 1.2914E-05, 4.5232000000000005E-10
DataValue, -8, -4.3705000000000006E-10, 1.3972000000000001E-05, 1.3972000000000001E-05, 4.3705000000000006E-10
DataValue, -7.8, -4.216E-10, 1.5026E-05, 1.5026E-05, 4.216E-10
DataValue, -7.6000000000000005, -4.0899000000000005E-10, 1.607E-05, 1.607E-05, 4.0899000000000005E-10
DataValue, -7.4, -3.9412000000000003E-10, 1.707E-05, 1.707E-05, 3.9412000000000003E-10
DataValue, -7.2, -3.8091000000000003E-10, 1.8072E-05, 1.8072E-05, 3.8091000000000003E-10
DataValue, -7, -3.6620000000000004E-10, 1.902E-05, 1.902E-05, 3.6620000000000004E-10
DataValue, -6.8, -3.5272000000000005E-10, 1.9954000000000002E-05, 1.9954000000000002E-05, 3.5272000000000005E-10
DataValue, -6.6000000000000005, -3.4089000000000005E-10, 2.0892E-05, 2.0892E-05, 3.4089000000000005E-10
DataValue, -6.4, -3.2796E-10, 2.1728E-05, 2.1728E-05, 3.2796E-10
DataValue, -6.2, -3.1701E-10, 2.2610000000000002E-05, 2.2610000000000002E-05, 3.1701E-10
DataValue, -6, -3.0322E-10, 2.3434E-05, 2.3434E-05, 3.0322E-10
DataValue, -5.8, -2.9143000000000005E-10, 2.4232E-05, 2.4232E-05, 2.9143000000000005E-10
DataValue, -5.6000000000000005, -2.8106E-10, 2.5028E-05, 2.5028E-05, 2.8106E-10
DataValue, -5.4, -2.6932E-10, 2.5616E-05, 2.5616E-05, 2.6932E-10
DataValue, -5.2, -2.589E-10, 2.6564000000000002E-05, 2.6564000000000002E-05, 2.589E-10
DataValue, -5, -2.4732000000000003E-10, 2.7262E-05, 2.7262E-05, 2.4732000000000003E-10
DataValue, -4.8, -2.3731000000000003E-10, 2.7998000000000002E-05, 2.7998000000000002E-05, 2.3731000000000003E-10
DataValue, -4.6000000000000005, -2.273E-10, 2.8642E-05, 2.8642E-05, 2.273E-10
DataValue, -4.4, -2.1738000000000003E-10, 2.9104E-05, 2.9104E-05, 2.1738000000000003E-10
DataValue, -4.2, -2.0726000000000002E-10, 2.9672E-05, 2.9672E-05, 2.0726000000000002E-10
DataValue, -4, -1.9872E-10, 3.0396000000000002E-05, 3.0396000000000002E-05, 1.9872E-10
DataValue, -14, -1.0649E-09, 1.7856E-09, 1.7856E-09, 1.0649E-09
DataValue, -13.8, -1.0383E-09, 3.5313E-09, 3.5313E-09, 1.0383E-09
DataValue, -13.6, -1.0126E-09, 7.1276E-09, 7.1276E-09, 1.0126E-09
DataValue, -13.4, -9.8626E-10, 1.3478399999999999E-08, 1.3478399999999999E-08, 9.8626E-10
DataValue, -13.200000000000001, -9.6115000000000014E-10, 2.56114E-08, 2.56114E-08, 9.6115000000000014E-10
DataValue, -13, -9.3746E-10, 4.5212399999999997E-08, 4.5212399999999997E-08, 9.3746E-10
DataValue, -12.8, -9.1386000000000009E-10, 7.6231999999999991E-08, 7.6231999999999991E-08, 9.1386000000000009E-10
DataValue, -12.6, -8.8163000000000009E-10, 1.22E-07, 1.22E-07, 8.8163000000000009E-10
DataValue, -12.4, -8.6612000000000011E-10, 1.8736E-07, 1.8736E-07, 8.6612000000000011E-10
DataValue, -12.200000000000001, -8.4392E-10, 2.7658E-07, 2.7658E-07, 8.4392E-10
DataValue, -12, -8.2153000000000006E-10, 3.9598E-07, 3.9598E-07, 8.2153000000000006E-10
DataValue, -11.8, -7.9881000000000006E-10, 5.5148E-07, 5.5148E-07, 7.9881000000000006E-10
DataValue, -11.6, -7.7802000000000007E-10, 7.465E-07, 7.465E-07, 7.7802000000000007E-10
DataValue, -11.4, -7.558E-10, 9.902E-07, 9.902E-07, 7.558E-10
DataValue, -11.200000000000001, -7.1663E-10, 1.2617000000000001E-06, 1.2617000000000001E-06, 7.1663E-10
DataValue, -11, -7.1478000000000009E-10, 1.6223000000000001E-06, 1.6223000000000001E-06, 7.1478000000000009E-10
DataValue, -10.8, -6.9390000000000005E-10, 2.0402000000000004E-06, 2.0402000000000004E-06, 6.9390000000000005E-10
DataValue, -10.6, -6.736800000000001E-10, 2.527E-06, 2.527E-06, 6.736800000000001E-10
DataValue, -10.4, -6.5311E-10, 3.0809000000000004E-06, 3.0809000000000004E-06, 6.5311E-10
DataValue, -10.200000000000001, -6.3359000000000008E-10, 3.7096000000000004E-06, 3.7096000000000004E-06, 6.3359000000000008E-10
DataValue, -10, -6.155000000000001E-10, 4.4055000000000004E-06, 4.4055000000000004E-06, 6.155000000000001E-10
DataValue, -9.8, -5.9644000000000006E-10, 5.1765E-06, 5.1765E-06, 5.9644000000000006E-10
DataValue, -9.6, -5.779E-10, 6.0134000000000007E-06, 6.0134000000000007E-06, 5.779E-10
DataValue, -9.4, -5.6109000000000008E-10, 6.9175000000000011E-06, 6.9175000000000011E-06, 5.6109000000000008E-10
DataValue, -9.2000000000000011, -5.4369E-10, 7.8731000000000009E-06, 7.8731000000000009E-06, 5.4369E-10
DataValue, -9, -5.2612E-10, 8.8785000000000015E-06, 8.8785000000000015E-06, 5.2612E-10
DataValue, -8.8, -5.0901000000000009E-10, 9.9212E-06, 9.9212E-06, 5.0901000000000009E-10
DataValue, -8.6, -4.9351000000000009E-10, 1.1006100000000001E-05, 1.1006100000000001E-05, 4.9351000000000009E-10
DataValue, -8.4, -4.7589E-10, 1.2068E-05, 1.2068E-05, 4.7589E-10
DataValue, -8.2, -4.6165000000000006E-10, 1.3204000000000001E-05, 1.3204000000000001E-05, 4.6165000000000006E-10
DataValue, -8, -4.4580000000000005E-10, 1.4312000000000001E-05, 1.4312000000000001E-05, 4.4580000000000005E-10
DataValue, -7.8, -4.3184000000000003E-10, 1.5412E-05, 1.5412E-05, 4.3184000000000003E-10
DataValue, -7.6000000000000005, -4.1704000000000004E-10, 1.6508000000000002E-05, 1.6508000000000002E-05, 4.1704000000000004E-10
DataValue, -7.4, -4.0300000000000006E-10, 1.7602000000000002E-05, 1.7602000000000002E-05, 4.0300000000000006E-10
DataValue, -7.2, -3.8862000000000005E-10, 1.8632E-05, 1.8632E-05, 3.8862000000000005E-10
DataValue, -7, -3.7426E-10, 1.9664E-05, 1.9664E-05, 3.7426E-10
DataValue, -6.8, -3.6055E-10, 2.0674000000000002E-05, 2.0674000000000002E-05, 3.6055E-10
DataValue, -6.6000000000000005, -3.4849E-10, 2.1696E-05, 2.1696E-05, 3.4849E-10
DataValue, -6.4, -3.3617000000000004E-10, 2.267E-05, 2.267E-05, 3.3617000000000004E-10
DataValue, -6.2, -3.2278000000000005E-10, 2.3522E-05, 2.3522E-05, 3.2278000000000005E-10
DataValue, -6, -3.1038E-10, 2.4350000000000002E-05, 2.4350000000000002E-05, 3.1038E-10
DataValue, -5.8, -2.9984E-10, 2.5354E-05, 2.5354E-05, 2.9984E-10
DataValue, -5.6000000000000005, -2.8752E-10, 2.6188E-05, 2.6188E-05, 2.8752E-10
DataValue, -5.4, -2.7585000000000003E-10, 2.6956E-05, 2.6956E-05, 2.7585000000000003E-10
DataValue, -5.2, -2.6466000000000005E-10, 2.7746E-05, 2.7746E-05, 2.6466000000000005E-10
DataValue, -5, -2.5293E-10, 2.837E-05, 2.837E-05, 2.5293E-10
DataValue, -4.8, -2.4424000000000003E-10, 2.9252E-05, 2.9252E-05, 2.4424000000000003E-10
DataValue, -4.6000000000000005, -2.3390000000000004E-10, 3.0068E-05, 3.0068E-05, 2.3390000000000004E-10
DataValue, -4.4, -2.2266E-10, 3.0574E-05, 3.0574E-05, 2.2266E-10
DataValue, -4.2, -2.1421000000000003E-10, 3.1732E-05, 3.1732E-05, 2.1421000000000003E-10
DataValue, -4, -2.0389E-10, 3.2176E-05, 3.2176E-05, 2.0389E-10
DataValue, -14, -1.0826E-09, 1.8252E-09, 1.8252E-09, 1.0826E-09
DataValue, -13.8, -1.0565E-09, 3.5944E-09, 3.5944E-09, 1.0565E-09
DataValue, -13.6, -1.0293E-09, 7.2442E-09, 7.2442E-09, 1.0293E-09
DataValue, -13.4, -1.0025E-09, 1.36462E-08, 1.36462E-08, 1.0025E-09
DataValue, -13.200000000000001, -9.7923000000000014E-10, 2.5634399999999998E-08, 2.5634399999999998E-08, 9.7923000000000014E-10
DataValue, -13, -9.5500000000000011E-10, 4.55754E-08, 4.55754E-08, 9.5500000000000011E-10
DataValue, -12.8, -9.301E-10, 7.6681399999999992E-08, 7.6681399999999992E-08, 9.301E-10
DataValue, -12.6, -9.0184000000000006E-10, 1.2298E-07, 1.2298E-07, 9.0184000000000006E-10
DataValue, -12.4, -8.8269000000000008E-10, 1.8888E-07, 1.8888E-07, 8.8269000000000008E-10
DataValue, -12.200000000000001, -8.5945000000000007E-10, 2.7858E-07, 2.7858E-07, 8.5945000000000007E-10
DataValue, -12, -8.372400000000001E-10, 3.9796E-07, 3.9796E-07, 8.372400000000001E-10
DataValue, -11.8, -8.149900000000001E-10, 5.534E-07, 5.534E-07, 8.149900000000001E-10
DataValue, -11.6, -7.9245000000000009E-10, 7.5256E-07, 7.5256E-07, 7.9245000000000009E-10
DataValue, -11.4, -7.7007E-10, 9.9741999999999989E-07, 9.9741999999999989E-07, 7.7007E-10
DataValue, -11.200000000000001, -7.3385000000000011E-10, 1.2716E-06, 1.2716E-06, 7.3385000000000011E-10
DataValue, -11, -7.2912000000000006E-10, 1.6366000000000001E-06, 1.6366000000000001E-06, 7.2912000000000006E-10
DataValue, -10.8, -7.076700000000001E-10, 2.0578E-06, 2.0578E-06, 7.076700000000001E-10
DataValue, -10.6, -6.878E-10, 2.5477E-06, 2.5477E-06, 6.878E-10
DataValue, -10.4, -6.6837E-10, 3.1099000000000005E-06, 3.1099000000000005E-06, 6.6837E-10
DataValue, -10.200000000000001, -6.4825E-10, 3.7457000000000004E-06, 3.7457000000000004E-06, 6.4825E-10
DataValue, -10, -6.2807000000000009E-10, 4.4593000000000007E-06, 4.4593000000000007E-06, 6.2807000000000009E-10
DataValue, -9.8, -6.0917000000000008E-10, 5.2426000000000004E-06, 5.2426000000000004E-06, 6.0917000000000008E-10
DataValue, -9.6, -5.9132000000000008E-10, 6.0997E-06, 6.0997E-06, 5.9132000000000008E-10
DataValue, -9.4, -5.7359000000000008E-10, 7.028E-06, 7.028E-06, 5.7359000000000008E-10
DataValue, -9.2000000000000011, -5.5526E-10, 8.0146000000000012E-06, 8.0146000000000012E-06, 5.5526E-10
DataValue, -9, -5.3715000000000005E-10, 9.0586000000000017E-06, 9.0586000000000017E-06, 5.3715000000000005E-10
DataValue, -8.8, -5.2156E-10, 1.01458E-05, 1.01458E-05, 5.2156E-10
DataValue, -8.6, -5.04E-10, 1.1265100000000002E-05, 1.1265100000000002E-05, 5.04E-10
DataValue, -8.4, -4.8626E-10, 1.238E-05, 1.238E-05, 4.8626E-10
DataValue, -8.2, -4.7112E-10, 1.3566E-05, 1.3566E-05, 4.7112E-10
DataValue, -8, -4.5541000000000003E-10, 1.4762E-05, 1.4762E-05, 4.5541000000000003E-10
DataValue, -7.8, -4.4139E-10, 1.592E-05, 1.592E-05, 4.4139E-10
DataValue, -7.6000000000000005, -4.2657000000000006E-10, 1.7100000000000002E-05, 1.7100000000000002E-05, 4.2657000000000006E-10
DataValue, -7.4, -4.1206E-10, 1.824E-05, 1.824E-05, 4.1206E-10
DataValue, -7.2, -3.9734000000000005E-10, 1.9384E-05, 1.9384E-05, 3.9734000000000005E-10
DataValue, -7, -3.8365E-10, 2.05E-05, 2.05E-05, 3.8365E-10
DataValue, -6.8, -3.7088E-10, 2.1584000000000002E-05, 2.1584000000000002E-05, 3.7088E-10
DataValue, -6.6000000000000005, -3.5707000000000004E-10, 2.2636E-05, 2.2636E-05, 3.5707000000000004E-10
DataValue, -6.4, -3.4431E-10, 2.3652E-05, 2.3652E-05, 3.4431E-10
DataValue, -6.2, -3.3093E-10, 2.4626E-05, 2.4626E-05, 3.3093E-10
DataValue, -6, -3.1992E-10, 2.5706E-05, 2.5706E-05, 3.1992E-10
DataValue, -5.8, -3.0918E-10, 2.6744E-05, 2.6744E-05, 3.0918E-10
DataValue, -5.6000000000000005, -2.9535E-10, 2.7544000000000003E-05, 2.7544000000000003E-05, 2.9535E-10
DataValue, -5.4, -2.8435E-10, 2.843E-05, 2.843E-05, 2.8435E-10
DataValue, -5.2, -2.7225E-10, 2.92E-05, 2.92E-05, 2.7225E-10
DataValue, -5, -2.6141000000000003E-10, 3.0098000000000002E-05, 3.0098000000000002E-05, 2.6141000000000003E-10
DataValue, -4.8, -2.5173E-10, 3.0892E-05, 3.0892E-05, 2.5173E-10
DataValue, -4.6000000000000005, -2.4178E-10, 3.1742E-05, 3.1742E-05, 2.4178E-10
DataValue, -4.4, -2.3054E-10, 3.2498E-05, 3.2498E-05, 2.3054E-10
DataValue, -4.2, -2.2103E-10, 3.337E-05, 3.337E-05, 2.2103E-10
DataValue, -4, -2.1045E-10, 3.4032E-05, 3.4032E-05, 2.1045E-10
DataValue, -14, -1.1012E-09, 1.9649E-09, 1.9649E-09, 1.1012E-09
DataValue, -13.8, -1.0754E-09, 3.8871E-09, 3.8871E-09, 1.0754E-09
DataValue, -13.6, -1.0494E-09, 7.7642E-09, 7.7642E-09, 1.0494E-09
DataValue, -13.4, -1.0088E-09, 1.4396599999999998E-08, 1.4396599999999998E-08, 1.0088E-09
DataValue, -13.200000000000001, -9.9712000000000017E-10, 2.6855799999999998E-08, 2.6855799999999998E-08, 9.9712000000000017E-10
DataValue, -13, -9.7204E-10, 4.7678199999999996E-08, 4.7678199999999996E-08, 9.7204E-10
DataValue, -12.8, -9.4756E-10, 7.9444199999999991E-08, 7.9444199999999991E-08, 9.4756E-10
DataValue, -12.6, -9.2294E-10, 1.243E-07, 1.243E-07, 9.2294E-10
DataValue, -12.4, -8.9878000000000007E-10, 1.9244E-07, 1.9244E-07, 8.9878000000000007E-10
DataValue, -12.200000000000001, -8.7606000000000007E-10, 2.8578E-07, 2.8578E-07, 8.7606000000000007E-10
DataValue, -12, -8.5346000000000007E-10, 4.095E-07, 4.095E-07, 8.5346000000000007E-10
DataValue, -11.8, -8.2995E-10, 5.6808E-07, 5.6808E-07, 8.2995E-10
DataValue, -11.6, -8.0831000000000008E-10, 7.6946E-07, 7.6946E-07, 8.0831000000000008E-10
DataValue, -11.4, -7.863400000000001E-10, 1.01754E-06, 1.01754E-06, 7.863400000000001E-10
DataValue, -11.200000000000001, -7.4175E-10, 1.2946E-06, 1.2946E-06, 7.4175E-10
DataValue, -11, -7.4246E-10, 1.6641E-06, 1.6641E-06, 7.4246E-10
DataValue, -10.8, -7.2339E-10, 2.0904000000000003E-06, 2.0904000000000003E-06, 7.2339E-10
DataValue, -10.6, -7.0255E-10, 2.5872000000000004E-06, 2.5872000000000004E-06, 7.0255E-10
DataValue, -10.4, -6.8050000000000008E-10, 3.1565E-06, 3.1565E-06, 6.8050000000000008E-10
DataValue, -10.200000000000001, -6.6116E-10, 3.8031000000000005E-06, 3.8031000000000005E-06, 6.6116E-10
DataValue, -10, -6.426800000000001E-10, 4.5231000000000008E-06, 4.5231000000000008E-06, 6.426800000000001E-10
DataValue, -9.8, -6.2417E-10, 5.3243000000000008E-06, 5.3243000000000008E-06, 6.2417E-10
DataValue, -9.6, -6.0409E-10, 6.195100000000001E-06, 6.195100000000001E-06, 6.0409E-10
DataValue, -9.4, -5.8508E-10, 7.1445000000000008E-06, 7.1445000000000008E-06, 5.8508E-10
DataValue, -9.2000000000000011, -5.6837000000000008E-10, 8.1556E-06, 8.1556E-06, 5.6837000000000008E-10
DataValue, -9, -5.5097E-10, 9.2367000000000009E-06, 9.2367000000000009E-06, 5.5097E-10
DataValue, -8.8, -5.3287E-10, 1.0368600000000001E-05, 1.0368600000000001E-05, 5.3287E-10
DataValue, -8.6, -5.1464E-10, 1.1532E-05, 1.1532E-05, 5.1464E-10
DataValue, -8.4, -4.9914E-10, 1.2732000000000001E-05, 1.2732000000000001E-05, 4.9914E-10
DataValue, -8.2, -4.8353000000000009E-10, 1.3964E-05, 1.3964E-05, 4.8353000000000009E-10
DataValue, -8, -4.6801E-10, 1.5206E-05, 1.5206E-05, 4.6801E-10
DataValue, -7.8, -4.5179000000000005E-10, 1.646E-05, 1.646E-05, 4.5179000000000005E-10
DataValue, -7.6000000000000005, -4.3630000000000003E-10, 1.7682E-05, 1.7682E-05, 4.3630000000000003E-10
DataValue, -7.4, -4.2139000000000003E-10, 1.8892E-05, 1.8892E-05, 4.2139000000000003E-10
DataValue, -7.2, -4.0852000000000005E-10, 2.0116000000000002E-05, 2.0116000000000002E-05, 4.0852000000000005E-10
DataValue, -7, -3.9388000000000004E-10, 2.129E-05, 2.129E-05, 3.9388000000000004E-10
DataValue, -6.8, -3.8002000000000005E-10, 2.2422E-05, 2.2422E-05, 3.8002000000000005E-10
DataValue, -6.6000000000000005, -3.656E-10, 2.3606E-05, 2.3606E-05, 3.656E-10
DataValue, -6.4, -3.5344E-10, 2.468E-05, 2.468E-05, 3.5344E-10
DataValue, -6.2, -3.4078000000000004E-10, 2.5806E-05, 2.5806E-05, 3.4078000000000004E-10
DataValue, -6, -3.284E-10, 2.6824E-05, 2.6824E-05, 3.284E-10
DataValue, -5.8, -3.1452E-10, 2.7826E-05, 2.7826E-05, 3.1452E-10
DataValue, -5.6000000000000005, -3.0413E-10, 2.8842000000000003E-05, 2.8842000000000003E-05, 3.0413E-10
DataValue, -5.4, -2.9199000000000004E-10, 2.9802E-05, 2.9802E-05, 2.9199000000000004E-10
DataValue, -5.2, -2.8037000000000004E-10, 3.078E-05, 3.078E-05, 2.8037000000000004E-10
DataValue, -5, -2.6911E-10, 3.176E-05, 3.176E-05, 2.6911E-10
DataValue, -4.8, -2.5774000000000003E-10, 3.2508E-05, 3.2508E-05, 2.5774000000000003E-10
DataValue, -4.6000000000000005, -2.4822E-10, 3.3452000000000004E-05, 3.3452000000000004E-05, 2.4822E-10
DataValue, -4.4, -2.3644E-10, 3.3842E-05, 3.3842E-05, 2.3644E-10
DataValue, -4.2, -2.2736000000000003E-10, 3.4164E-05, 3.4164E-05, 2.2736000000000003E-10
DataValue, -4, -2.1849E-10, 3.5356E-05, 3.5356E-05, 2.1849E-10
